payment_id,ticket_id,fecha_pago,store_id,caja_id,cajero_id,metodo_pago,importe_pagado,moneda,referencia_autorizacion,estado_pago,observaciones
PAY-0000825,T-500568,2025-08-20,S001,CAJ06,EMP014,GiftCard,714.96,EUR,49DZ8FTMJN8B,OK,
PAY-0000826,T-500569,2025-01-24 13:43:00,S003,CAJ08,EMP018,Efectivo,55.43,EUR,3AKV62ZLLT9,OK,
PAY-0000827,T-500570,24/05/25 05:44,S005,CAJ03,EMP078,Contado,340.79,EUR,WYAQTFLVM8,OK,
PAY-0000828,T-500570,2025-05-24 06:10:00,S005,CAJ03,EMP078,EFECTIVO,234.29,EUR,614RS8U9BG9Z,OK,
PAY-0000829,T-500571,2025-05-13 15:54:00,S004,CAJ04,EMP026,Visa/Mastercard,256.13,EUR,IXEXB92YFAI,OK,
PAY-0000830,T-500572,2025-12-20 14:52:00,S005,CAJ06,EMP059,TARJETA CREDITO,"865,81",EUR,03U0UP229EO,OK,
PAY-0000831,T-500573,03/01/25 14:41,S003,CAJ07,EMP024,Tarjeta Regalo,"609,97",EUR,7BIOI3NETX,OK,
PAY-0000832,T-500574,2025-12-10 20:21:37,S003,CAJ01,EMP037,Contado,"190,56",EUR,QVIEXGOBZPE8,OK,
PAY-0000833,T-500574,2025-12-10 20:21:37,S003,CAJ01,EMP037,Tarjeta Débito,204.25,EUR,IDUWETOWTK,OK,
PAY-0000834,T-500575,2025-03-23 15:33:15,S001,CAJ03,EMP015,Cash,669.77,EUR,BAQX16OEM9N,OK,
PAY-0000835,T-500576,16/03/25 10:35,S005,CAJ02,EMP017,Visa/Mastercard,"13,16",EUR,VLUCNJ0HY,OK,
PAY-0000836,T-500576,16/03/2025 10:35,S005,CAJ02,EMP017,Tarjeta Crédito,172.98,EUR,874OHL5THLV,OK,
PAY-0000837,T-500576,16/03/25 10:35,s005,CAJ02,EMP017,Tarjeta Débito,62.14,EUR,TIAXUFVP,OK,
PAY-0000838,T-500577,02/09/2025,S002,CAJ05,EMP042,Contado,937.94,EUR,,OK,
PAY-0000839,T-500577,2025-09-02 00:00:00,S002,CAJ05,EMP042,Visa/Mastercard,"18,05",EUR,,OK,
PAY-0000840,T-500578,08/09/25 12:30,S001,CAJ02,EMP050,Tarjeta credito,199.86,EUR,LLD4YEO6PPY,OK,
PAY-0000841,T-500579,22/03/2025,S004,CAJ07,,Tarjeta Crédito,"19,58",EUR,7O0ZBO70B,OK,
PAY-0000842,T-500579,2025-03-22 00:48:00,S004,CAJ07,EMP075,Tarjeta Débito,€67.41,EUR,2KB6JY5R1SP,OK,
PAY-0000843,T-500579,22/03/2025 00:00,S004,CAJ07,EMP075,Efectivo,111.67,EUR,5280KQLRVD7,OK,
PAY-0000844,T-500580,2025-07-21 11:45:00,S003,CAJ02,EMP011,Cash,331.06,EUR,V2H31PHEIV,OK,
PAY-0000845,T-500581,21/06/2025 14:40,S004,CAJ08,EMP049✓,Visa/Mastercard,1229.30,EUR,EGVT67K37,OK,
PAY-0000846,T-500582,2025-03-18 08:52:35,S002,CAJ02,EMP070,DC,799.38,EUR,Z9H0UNL0UT5,OK,
PAY-0000847,T-500583,2025-05-15 14:50:00,S005,,EMP039,CC,30.35,EUR,4C5PNEDL,OK,
PAY-0000848,T-500584,18/10/25 22:27,S005,CAJ03,EMP030,Credit Card,"554,95",EUR,BSM2OTEY,OK,
PAY-0000849,T-500585,29/09/2025,S003,CAJ06,EMP055,BIZUM,223.03,EUR,,OK,
PAY-0000850,T-500586,2025-10-20,S001,CAJ06,EMP054,Tarjeta (Crédito),8.79,EUR,0T0I91KCJU,OK,
PAY-0000851,T-500586,20/10/25 06:59,S001,CAJ06,EMP054,Debit Card,"11,07",EUR,,OK,
PAY-0000852,T-500587,2025-01-25 19:24:00,S003,CAJ07,EMP027,DC,€20.27,EUR,,OK,
PAY-0000853,T-500588,2025-03-14 13:36:00,S001,CAJ03,EMP078,CC,"117,54",EUR,LK4AGLBD0,OK,
PAY-0000854,T-500588,14/03/25 12:05,S001,CAJ03,EMP078,Tarjeta (Crédito),14.82€,EUR,,OK,
PAY-0000855,T-500590,2025-06-28 05:47:00,S004,CAJ05,EMP065,CC,"121,74",EUR,BX0NWKQ4KSD,OK,
PAY-0000856,T-500591,2025-04-22 19:31:00,S005,CAJ08,EMP006,Credit Card,98.85,EUR,533UOT477,OK,
PAY-0000857,T-500592,20/12/25 17:34,S002,CAJ03,EMP056,Visa/Mastercard,172.67,EUR,5ZWQYT39UZ,OK,
PAY-0000858,T-500593,2025-10-08 13:20:00,S002,CAJ05,EMP009,TARJETA CREDITO,"121,03",EUR,CUN91WG3HJSO,OK,
PAY-0000859,T-500594,2025-07-16 14:11:00,S001,CAJ06,EMP022,Visa/Mastercard,908.25,EUR,SNX1SE3XR6N1,OK,
PAY-0000860,T-500594,16/07/25 12:51,S001,CAJ06,EMP022,Debit Card,125.80,EUR,X4XVQBZBRQW5,OK,
PAY-0000861,T-500594,2025-07-16 13:36:00,S001,CAJ06,EMP022,Cash,103.26,EUR,LWY1P6MXSW,OK,
PAY-0000862,T-500595,2025-12-23,S004,CAJ07,EMP033,Visa/Mastercard,158.26,EUR,924HTPL13,OK,
PAY-0000863,T-500596,24/08/25 17:32,S002,CAJ05,EMP022,Contado,25.41,EUR,,OK,
PAY-0000864,T-500596,24/08/2025 17:32,S002,CAJ05,EMP022,Cash,"2178,52",EUR,1SHEURQ7V,OK,
PAY-0000865,T-500597,2025-09-28 15:18:00,S004,CAJ04,EMP069,Tarjeta Crédito,207.64,EUR,40CM0TU2AQH,OK,
PAY-0000866,T-500598,2025-12-27 17:14:00,S003,CAJ01,EMP049,DEBITO,97.50,EUR,M86CXOTX,OK,
PAY-0000867,T-500599,18/01/2025 02:13,S001,CAJ02,EMP022,cash,"49,631.50",EUR,,OK,
PAY-0000868,T-500600,06/05/25 14:00,S005,CAJ07,EMP028,Gift Card,456.99 EUR,EUR,OQE09O8A9,OK,
PAY-0000869,T-500601,2025-08-21 13:51:52,S005,CAJ02,EMP053,Efectivo,219.08€,EUR,RWARQCFK3EK,OK,
PAY-0000870,T-500602,27/10/25 14:01,S003,CAJ06,EMP050,cash,7.15,EUR,2M6NWMUFGYN5,OK,
PAY-0000871, T-500602 ,2025-10-27,S003,CAJ06,EMP050,Tarjeta Crédito,€0.35,EUR,,OK,
PAY-0000872,T-500603,18/07/25 11:06,S004,CAJ01,EMP075,tarjeta regalo,309.60,EUR,NRUHMEZV,OK,
PAY-0000873,T-500604,23/02/25 10:06,S001,CAJ07,EMP080,Tarjeta debito,182.91,EUR,RILUL7JPTGD2,OK,
PAY-0000874,T-500604,2025-02-23 11:24:00,S001,CAJ07,EMP080,Efectivo,"313,42",EUR,FPUH7ZNJ,OK,
PAY-0000875,T-500605,23/10/25 08:19,S004,CAJ06,EMP041,Tarjeta Débito,144.11,EUR,KFORDCLV,OK,
PAY-0000876,T-500606,28/09/25 09:46,S003,CAJ04,EMP032,Cash,31.31 EUR,EUR,14EHTHUGXNS8,OK,
PAY-0000877,T-500606,28/09/25 09:46,S003,CAJ04,EMP032,Tarjeta credito,"142,78",EUR,VPAJSPJ00V,OK,
PAY-0000878,T-500607,19/08/25 03:43,S002,CAJ03,EMP017,Visa/Mastercard,"1,456.99",EUR,,OK,
PAY-0000879,T-500608,2025-09-04,S002,CAJ04,EMP074,GiftCard,"432,44",EUR,,OK,
PAY-0000880,T-500608,04/09/25 20:15,S002,CAJ04,EMP074,Tarjeta (Crédito),47.71€,EUR,UZZO15U50,OK,
PAY-0000881,T-500609,29/05/2025,S004,CAJ07,EM062,Tarjeta (Crédito),"70,18",EUR,,OK,
PAY-0000882,T-500609,29/05/2025,S004,CAJ07,EM062,Cash,€45.01,EUR,V6TXOMI8CO2X,OK,
PAY-0000883,T-500610,2025-05-10 11:44:00,S004,CAJ05,EMP078,Debit Card,328.61,EUR,UE99OH12PG,OK,
PAY-0000884,T-500611,30/04/25 13:00,S004,CAJ07,EMP048,EFECTIVO,98.54,EUR,J4CYGO6ZUDO9,OK,
PAY-0000885,T-500611,2025-04-30 13:28:00,S004,CAJ07,EMP048,Credit Card,"64,66",EUR,V0B1HI8H7PR2,OK,
PAY-0000886,T-500612,23/05/2025 00:09,S004,CAJ06,EMP063,cash,"462,51",EUR,XCA4X76BT3PP,OK,
PAY-0000887,T-500612,2025-05-23,S004,CAJ06,EMP063,Tarjeta Crédito,30.40,EUR,KJFCLCCR9D,OK,
PAY-0000888,T-500614,01/02/25 04:54,S001,CAJ07,EMP076,CC,383.25,EUR,9KQ5F7UX,OK,
PAY-0000889,T-500615,2025-12-25 23:17:00,S005,CAJ07,EMP053,Credit Card,€257.41,EUR,T8BWK8XN2,OK,
PAY-0000890,T-500615,25/12/2025 23:53,S005,CAJ07,EMP053,Tarjeta (Débito),164.95,EUR,CT3M9GX06AW,OK,
PAY-0000891,T-500616,2025-11-14 01:18:01,S002,CAJ07,EMP001,Cash,"879,20",EUR,9ZMQ77HNS54G,OK,
PAY-0000892,T-500617,12/02/25 19:29,s003,CAJ03,EMP024,Credit Card,48.20,EUR,S8PGBZQ35AW,OK,
PAY-0000893,T-500618,03/02/25 06:50,s004,CAJ02,EMP022,Visa/Mastercard,496.32,EUR,TGUKTQ5SM,OK,
PAY-0000894,T-500619,03/11/25 11:56,,CAJ05,EMP001,TARJETA CREDITO,282.33,EUR,,OK,
PAY-0000895,T-500620,12/12/25 16:49,S004,CAJ06,EMP044,BIZUM,"657,40",EUR,ET4AKW6Z,OK,
PAY-0000896,T-500620,2025-12-12 16:49:00,S004,CAJ06,EMP044,Tarjeta credito,€281.63,EUR,0WTGXY7IN1,OK,
PAY-0000897,T-500621,2025-12-11 20:29:00,S003,CAJ01,EMP052,Tarjeta Crédito,-222.99,EUR,VA3T862VL1T,OK,Importe negativo (posible devolución mal registrada)
PAY-0000898,T-500622,2025-05-20 21:21:34,S004,,EM042,Cash,116.04 EUR,EUR,1N6CLPDIXCV,OK,
PAY-0000899,T-500622,2025-05-20 21:21:34,S004,,EM042,DC,€129.66,EUR,L5AKG06GK,OK,
PAY-0000900,T-500623,29/11/25 20:45,S005,CAJ06,EMP061,Visa/Mastercard,73.10,EUR,3AJNC9HXWMVM,OK,
PAY-0000901,T-500624,19/09/25 09:23,S005,CAJ01,EMP012,CC,"635,14",EUR,,OK,
PAY-0000902,T-500625,05/10/2025 23:24,S005,CAJ04,EMP012,Tarjeta Débito,252.34,EUR,,OK,
PAY-0000903,T-500626,2025-12-28 20:49:00,s001,CAJ08,EMP043,Tarjeta Regalo,360.30,EUR,IVDCCAZXPNGM,OK,
PAY-0000904,T-500626,28/12/25 20:49,S001,CAJ08,EMP043,Tarjeta (Crédito),476.66,EUR,09EI8XQ6TC,OK,
PAY-0000905,T-500626,2025-12-28 20:49:00,S001,CAJ08,EMP043,EFECTIVO,"50,91",EUR,,OK,
PAY-0000906,T-500627,2025-04-24 00:05:51,S005,CAJ07,EMP029,Cash,36.03,EUR,X2WFIYOWYPN,OK,
PAY-0000907,T-500627,2025-04-24 00:05:51,S005,CAJ07,EMP029,TARJETA_REGALO,472.21,EUR,NHRC4VGB7I31,OK,
PAY-0000908,T-500627,2025-04-24 00:05:51,S005,CAJ07,EMP029,Visa/Mastercard,26.53,EUR,,OK,
PAY-0000909,T-500628,2025-05-01 16:51:21,S003,CAJ06,EMP074,GiftCard,"93,33",EUR,32FPKP55,OK,
PAY-0000910,T-500628,2025-05-01 16:51:21,S003,CAJ06,EMP074,Tarjeta (Débito),26.88,EUR,7NQOTSVFK2,OK,
PAY-0000911,T-500628,2025-05-01 16:51:21,S003,CAJ06,EMP074,TARJETA CREDITO,32.99 EUR,EUR,,OK,
PAY-0000912,T-500629,28/06/25 21:07,S002,CAJ04,EMP002,Tarjeta (Crédito),179.60,EUR,,OK,
PAY-0000913,T-500630,2025-11-26 04:51:00,S001,CAJ05,EMP016,DEBITO,842.29,EUR,,OK,
PAY-0000914,T-500631,2025-01-21 01:23:00,S002,CAJ04,EMP029,TARJETA CREDITO,8002.45,EUR,Y7ZJC7R1Q,OK,
PAY-0000915, T-500631 ,2025-01-21 01:50:00,S002,CAJ04,EMP029,Tarjeta Crédito,685.21,EUR,6ZSSJNJ8,OK,
PAY-0000916,T-500632,2025-10-22 06:24:29,S002,CAJ07,EMP061,Cash,187.87,EUR,65VA97KZB5,OK,
PAY-0000917,T-500632,22/10/2025 07:36,S002,CAJ07,EMP061,Tarjeta (Crédito),17.75,EUR,2TYZC5HSSX,OK,
PAY-0000918,T-500634,2 de noviembre de 2025 01:23,S002,CAJ01,EMP074,Vale,€258.21,EUR,SHLLSHWA7S,OK,
PAY-0000919,T-500635,2025-02-27 17:44:00,S002,CAJ02,EMP044,Debit Card,"111,27",EUR,N7P29EUQ,OK,
PAY-0000920,T-500636,11/09/25 16:13,S004,CAJ02,EMP049,Visa/Mastercard,"132,31",EUR,MLZTI89UV1FF,OK,
PAY-0000921,T-500638,2025-07-25 20:46:00,S005,CAJ01,EMP069,Tarjeta (Crédito),308.59,EUR,MF3G1PUXJCN0,OK,
PAY-0000922,T-500639,2025-01-03 01:37:00,s002,CAJ02,EMP077,TARJETA CREDITO,"86,44",EUR,5482Q78E5SFE,OK,
PAY-0000923,T-500639,2025-01-03 03:16:00,s002,CAJ02,EMP077,DEBITO,,EUR,YR58MX4YQQ,OK,
PAY-0000924,T-500640,08/03/25 15:27,S001,CAJ02,EMP047,Credit Card,29.25,EUR,H2AWNF3KE,OK,
PAY-0000925,T-500640,08/03/25 15:27,S001,CAJ02,EMP047,Tarjeta Crédito,37.38,EUR,QNKYP1M2,OK,
PAY-0000926,T-500641,2025-07-18 07:02:49,S002,CAJ06,EMP046,Tarjeta Crédito,33.11,EUR,7HLSZM6VDUQD,OK,
PAY-0000927,T-500641,18/07/2025 07:02,S002,CAJ06,EMP046,Visa/Mastercard,"1181,77",EUR,,OK,
PAY-0000928,T-500642,30/08/25 16:22,S002,CAJ04,EMP036,Cash,€136.13,EUR,AOBK02LVU,OK,
PAY-0000929,T-500643,15/04/2025 14:59,S003,CAJ03,EMP010,Tarjeta Débito,108.67 EUR,EUR,3DC0VSVIT,OK,
PAY-0000930,T-500644,15/04/2025 21:44,S002,CAJ07,EMP078,cash,95.97,EUR,7ZWPD1OT,OK,
PAY-0000931,T-500644,2025-04-15 22:01:00,S002,CAJ07,EMP078,Contado,220.96,EUR,,OK,
PAY-0000932,T-500645,28/03/2025,S002,CAJ04,EMP013,Visa/Mastercard,100.14€,EUR,S9DVELYVRO5X,OK,
PAY-0000933,T-500645,2025-03-28 00:00:00,S002,CAJ04,EMP013,Tarjeta credito,18.72,EUR,,OK,
PAY-0000934,T-500646,19/01/25 15:03,S001,,EMP078,Tarjeta (Débito),1168.85€,EUR,ZHXDO3GTXYZ8,OK,
PAY-0000935,T-500647,2025-09-13 08:55:50,S004,CAJ03,EMP066,Cupón,71.23,EUR,ABCZ7EP62LTG,OK,
PAY-0000936,T-500648,15/07/25 01:06,S005,CAJ08,EMP046,Tarjeta (Crédito),705.39,EUR,GJZG8U6MQBIA,OK,
PAY-0000937,T-500649,2025-01-30 18:49:00,S001,CAJ07,EMP012,Visa/Mastercard,401.62,EUR,F4OHEUN5A,OK,
PAY-0000938,T-500650,2025-07-20 00:15:00,S001,CAJ07,EMP018,Tarjeta debito,107.29,EUR,R2DXJOXV6Y,OK,
PAY-0000939,T-500651,2025-01-17 11:29:00,S004,CAJ06,EMP068,VALE,359.79 EUR,EUR,S2U4X7X8W4,OK,
PAY-0000940,T-500651,2025-01-17,S004,CAJ06,EMP068,Credit Card,21.59 EUR,EUR,,OK,
PAY-0000941,T-500652,2025-05-28 05:25:00,S001,CAJ03,EMP007,Visa/Mastercard,637.56,EUR,LC9BGJQ0AQ,OK,
PAY-0000942,T-500653,03/09/25 02:59,S001,CAJ08,,Bizum,"6,98",EUR,EUMMYYWKMX8,OK,
PAY-0000943,T-500653,03/09/25 02:59,S001,CAJ08,,VALE,4295.22,EUR,EIMB9GM5,OK,
PAY-0000944,T-500654,2025-05-08 14:19:00,S001,CAJ08,EMP001,Cash,€746.86,EUR,923WVLCX7MM,OK,
PAY-0000945,T-500656,18/05/2025,S005,CAJ02,EMP057,Tarjeta Regalo,€0.00,EUR,,OK,
PAY-0000946,T-500657,06/07/25 03:21,S002,CAJ06,EMP021,Debit Card,248.37,EUR,3I2IWMC07LBL,OK,
PAY-0000947,T-500657,06/07/25 03:21,S002,CAJ06,EMP021,DEBITO,406.83,EUR,3TU8LM7XX,OK,
PAY-0000948,T-500658,2025-02-18 23:33:25,S004,CAJ07,EMP014,Credit Card,193.48,EUR,KAKJ6SZXI5,OK,
PAY-0000949,T-500658,19/02/2025 00:56,S004,CAJ07,EMP014,TARJETA CREDITO,"641,13",EUR,VO2MCQ4S4FW,OK,
PAY-0000950,T-500659,07/04/25 05:10,S001,CAJ05,EMP011,Tarjeta (Crédito),"694,64",EUR,RPK404C5CJB,OK,
PAY-0000951,T-500660,2025-03-15 06:58:00,S004,CAJ02,EMP065,Cash,316.06,EUR,JVZHOYYK,OK,
PAY-0000952,T-500661,23/07/25 21:05,S002,CAJ04,EMP007,Cupon,"926,14",EUR,FAIXG2G10Y,OK,
PAY-0000953,T-500663,29/04/25 04:48,S005,CAJ03,EMP063,Tarjeta (Crédito),196.43 EUR,EUR,PGBMCZDBRAE,ANULADO,
PAY-0000954,T-500664,30/05/25 03:35,S003,CAJ06,EMP036,Efectivo,105.73,EUR,PRWMOEGPCP,OK,
PAY-0000955,T-500664,2025-05-30 03:35:00,S003,CAJ06,EMP036,Tarjeta (Crédito),"10,17",EUR,7PHANHDT4RK,OK,
PAY-0000956,T-500665,29 de agosto de 2025 09:35,S002,CAJ08,EMP010,cash,"188,03",EUR,ODKWDGSEOTP,OK,
PAY-0000957,T-500666,15/02/25 14:31,S003,CAJ06,EMP058,cash,"838,18",EUR,7I0YCM90F89V,OK,
PAY-0000958,T-500668,02/01/25 09:33,S004,CAJ07,EMP035,Cupon,217.99,EUR,ATQV9OB3M,OK,
PAY-0000959,T-500668,2025-01-02 09:33:00,S004,CAJ07,EMP035,cash,305.00,EUR,DEK429M0T,OK,
PAY-0000960,T-500669,08/03/2025 10:51,S005,CAJ04,EMP035,Tarjeta Regalo,"0,96",EUR,,OK,
PAY-0000961,T-500669,08/03/25 10:51,S005,CAJ04,EMP035,Debit Card,83.16,EUR,SYVUVO9GB,OK,
PAY-0000962,T-500670,28/08/24 13:05,S002,CAJ01,EMP032,Efectivo,283.52,EUR,B4LVCRFMKSLI,OK,
PAY-0000963,T-500671,23/01/25 05:44,S005,CAJ03,EMP079,EFECTIVO,337.38,EUR,CV0L5C098J,OK,
PAY-0000964,T-500671,23/01/25 05:44,S005,CAJ03,EMP079,Visa/Mastercard,157.04,EUR,MDH1JILHBI,OK,
PAY-0000965,T-500672,10/04/25 22:37,S001,CAJ02,EMP049,Contado,408.30,EUR,VGDR1GX1DOC5,OK,
PAY-0000966,T-500673,2025-06-18,S005,CAJ07,EMP030,Credit Card,491.58,EUR,54I3O6GIL6DT,OK,
PAY-0000967,T-500674,24/09/25 22:43,S002,CAJ01,EMP023,cash,476.34,EUR,E0PCM9A2,OK,
PAY-0000968,T-500675,24/10/25 11:49,S001,CAJ07,EMP015,Financing,5553.97,EUR,Y3CXLLJ0,OK,
PAY-0000969,T-500676,14/11/25 18:41,S05,CAJ01,EMP014,Tarjeta credito,432.20 EUR,EUR,WT1VAWI2,OK,
PAY-0000970,T-500677,17/02/25 19:08,S004,CAJ01,EMP035,Cupón,€896.31,EUR,N6JBP33GIUNW,OK,
PAY-0000971,T-500677,2025-02-17 19:51:00,S004,CAJ01,EMP035,Tarjeta Crédito,668.08,EUR,V5745IP65P,OK,
PAY-0000972,T-500679,2025-08-23 18:24:00,s003,CAJ06,EMP011,Debit Card,679.04,EUR,,OK,
PAY-0000973,T-500680,2025-12-29 07:05:20,S003,CAJ02,EMP064,Cash,347.14,EUR,4W6C8HS2,PENDIENTE,
PAY-0000974,T-500681,13/02/25 22:45,S002,CAJ07,EMP062,tarjeta regalo,€83.27,EUR,HY8N59UL5,OK,
PAY-0000975,T-500682,11/09/25 23:17,S004,CAJ07,EMP043,Tarjeta Crédito,11.44,EUR,3TGLQKBEC54,OK,
PAY-0000976,T-500682,2025-09-11,S004,CAJ07,EMP043,Visa/Mastercard,17.14,EUR,U1OUBNLMA4,OK,
PAY-0000977,T-500683,2025-03-20 22:42:00,s005,CAJ04,EMP031,Cash,137.72,EUR,NR6NOBGPJYHV,OK,
PAY-0000978,T-500683,20/03/25 22:42,S005,CAJ04,EMP031,Contado,410.02 EUR,EUR,QHEQKMQP,OK,
PAY-0000979,T-500685,2025-09-30 09:32:00,S002,CAJ01,EMP055,Credit Card,1757.95,EUR,74ZEMG025,OK,
PAY-0000980,T-500686,12/03/25 20:19,S002,CJ02,EMP054,Debit Card,"103,10",EUR,CV2XB402N,OK,
PAY-0000981,T-500686,12/03/25 20:19,S002,CJ02,EMP054,Credit Card,€119.91,EUR,7PBY615BQ,OK,
PAY-0000982,T-500687,2025-09-07 12:06:00,S004,CAJ01,EMP020,Tarjeta Crédito,214.65,EUR,,OK,
PAY-0000983,T-500688,16 de abril de 2025 13:37,S003,CAJ05,EMP055,Contado,"1755,66",EUR,KQVOX2N5,OK,
PAY-0000984,T-500688,16 de abril de 2025 13:37,S003,CAJ05,EMP055,Tarjeta credito,"799,64",EUR,ZYAGZR64L,OK,
PAY-0000985,T-500689,11/09/25 11:36,S005,CAJ02,EMP060,Credit Card,19.42,EUR,MJKKEGVKA65F,OK,
PAY-0000986,T-500690,2025-04-20 14:21:00,S001,CAJ06,EMP043✓,Tarjeta credito,"22,82",EUR,CYAMNJ8PL3,OK,
PAY-0000987,T-500691,3 de mayo de 2025 04:06,S002,CAJ01,EMP062,Tarjeta (Crédito),1200.70,EUR,78TNMS55,OK,
PAY-0000988,T-500691,3 de mayo de 2025 04:06,S002,CAJ01,EMP062,Contado,€1051.58,EUR,098CJNJZ,OK,
PAY-0000989,T-500692,2025-12-15 04:05:23,S003,CAJ06,EMP013,Tarjeta Débito,€276.35,EUR,9KOHD5MH,OK,
PAY-0000990,T-500692,2025-12-15 04:05:23,S003,CAJ06,EMP013,Visa/Mastercard,101.65,EUR,TXLQ0ZI2L5EU,OK,
PAY-0000991,T-500693,2025-02-06 06:11:00,S001,CAJ03,EMP011,Debit Card,255.58,EUR,,OK,
PAY-0000992,T-500694,20/05/25 22:23,S005,CAJ06,EMP017,Tarjeta (Crédito),"285,88",EUR,7OXNW28BGJ,OK,
PAY-0000993,T-500695,06/01/2025 19:16,S005,CAJ03,EMP064,Tarjeta Crédito,"271,54",EUR,,OK,
PAY-0000994,T-500696 ,12/08/25 21:28,S001,CAJ03,EMP021,TARJETA CREDITO,1416.70,EUR,,OK,
PAY-0000995,T-500697,2025-08-09 22:57:00,S003,CAJ08,EMP018,Visa/Mastercard,385.15,EUR,8BUJDS0SP8JB,OK,
PAY-0000996,T-500697,2025-08-09 20:58:00,S003,CAJ08,EMP018,DC,472.78,EUR,WIHXBX5EV592,OK,
PAY-0000997,T-500698,13/04/25 01:43,S005,CAJ06,EMP053,cash,625.41,EUR,,OK,
PAY-0000998,T-500699,28/11/25 14:15,,CAJ02,EMP021,EFECTIVO,€693.78,EUR,58OHCU0E0R,OK,
PAY-0000999,T-500699,28/11/25 14:15,,CAJ02,EMP021,Contado,4.10,EUR,,OK,
PAY-0001000,T-500700,19/03/25 11:12,s001,CAJ02,EMP051,Visa/Mastercard,"134,06",EUR,TK7P6XSVOLT,OK,
PAY-0001001,T-500701,24/03/25 21:41,S001,CAJ01,EMP061,TARJETA CREDITO,203.17,EUR,RTQJ8CW8N57P,OK,
PAY-0001002,T-500702,27/01/2025,S002,CAJ07,EMP023,Efectivo,"44,14",EUR,I06B8MSG4OG,OK,
PAY-0001003,T-500702,27/01/2025,S002,,EMP023,GiftCard,414.16,EUR,GNTUSJXBCWSB,OK,
PAY-0001004,T-500703,16/05/2025 17:10,S001,CAJ07,EMP039,CC,€80.81,EUR,FOWP473OZRBL,OK,
PAY-0001005,T-500703,16/05/25 15:29,S001,CAJ07,EMP039,Vale,19.94,EUR,NB958804XXU4,OK,
PAY-0001006,T-500704,08/10/25 16:16,S005,CAJ01,EMP077,DC,210.97,EUR,3C2UUDSQNCU,OK,
PAY-0001007,T-500704,2025-10-08 16:16:00,S005,CAJ01,EMP077,Tarjeta credito,"231,01",EUR,2MUJQM2UBAL0,OK,
PAY-0001008,T-500705,14/02/25 02:53,S03,CAJ08,EMP064,cash,1078.08,EUR,,OK,
PAY-0001009,T-500706,2025-08-01 02:35:00,S002,CAJ02,EMP025,DC,60.71,EUR,RG7QSODMX0RD,OK,
PAY-0001010,T-500708,20/08/25 00:47,S003,CAJ03,EMP048,Tarjeta credito,76.14,EUR,3NSXOF6T6W,OK,
PAY-0001011,T-500709,07/01/25 09:06,S005,CAJ02,EMP014,EFECTIVO,€1443.78,EUR,9EMLMBZRK,OK,
PAY-0001012,T-500711,08/12/2025,,CAJ06,EMP065,Efectivo,336.27,EUR,URPV7LYOZD,OK,
PAY-0001013,T-500713,2025-12-31 20:10:00,S004,CAJ07,EMP074,Visa/Mastercard,747.40,EUR,ETJDH231W,OK,
PAY-0001014,T-500713,2025-12-31 19:45:00,S004,CAJ07,EMP074,CC,1149.20,EUR,O158J8H19YX6,OK,
PAY-0001015,T-500714,2025-11-24 09:36:57,S001,CAJ03,EMP074,Cash,381.84,EUR,,OK,
PAY-0001016,T-500715,2025-02-20 17:03:44,S005,CAJ02,EMP004,CC,€694.46,EUR,V2T3FLWL,OK,
PAY-0001017,T-500716,30 de diciembre de 2025 02:36,S002,CAJ07,EMP007,DEBITO,"1753,60",EUR,DNQSAMCTXT,OK,
PAY-0001018,T-500717,11/07/25 22:41,S001,CAJ05,EMP024,Cash,422.77,EUR,96EPT6AAR1,OK,
PAY-0001019,T-500717,11/07/25 22:41,S001,CAJ05,EMP024,CC,"149,61",EUR,NRXYCO8RBT4O,OK,
PAY-0001020,T-500718,11/03/25 19:55,S002,CAJ07,EMP058,VALE,75.43,EUR,VA2J2BUZR,OK,
PAY-0001021,T-500719,2025-03-03 12:25:00,S003,CAJ08,,Tarjeta (Débito),704.47 EUR,EUR,ELIVWOE58,OK,
PAY-0001022,T-500720,23 de febrero de 2025 19:31,S002,CAJ06,EMP028✓,Cash,1016.20,EUR,,OK,
PAY-0001023,T-500721,08/04/2025,S003,CAJ08,EMP052,Tarjeta debito,"26,02",EUR,50K61FTG,OK,
PAY-0001024,T-500721,2025-04-08,S003,CAJ08,EMP052,Visa/Mastercard,,EUR,CRABOQCUCJ7,OK,
PAY-0001025,T-500722,18/10/25 03:17,S002,,EMP058,cash,5.84,EUR,,OK,
PAY-0001026,T-500722,18/10/25 03:17,S002,CAJ08,EMP058,Contado,5.38,EUR,1BIJ200Q696,OK,
PAY-0001027,T-500722,18/10/25 03:17,S002,CAJ08,EMP058,Gift Card,21.31,EUR,N44FBV46MU,OK,
PAY-0001028,T-500723,24 de abril de 2025 23:22,S001,CAJ01,EMP033,Tarjeta Crédito,1520.99 EUR,EUR,FNUKM7Y1UVJ,OK,
PAY-0001029,T-500724,30/10/2025 17:36,S002,CAJ02,EMP048,Cash,754.34,EUR,56PNBXU6ONR,OK,
PAY-0001030,T-500725,2025-03-26 10:54:00,S003,CAJ02,EMP078,TARJETA_REGALO,68.60 EUR,EUR,KFG7I2HVI,OK,
PAY-0001031,T-500725,26/03/25 10:54,S003,CAJ02,EMP078,Tarjeta Crédito,384.83,EUR,MEMTO2VDSIZB,OK,
