fact_id,source_system,source_file,canal_origen,canal_movimiento,tipo_movimiento,es_devolucion,fecha_movimiento_raw,fecha_movimiento,store_id_raw,store_id_std,doc_tipo,doc_id_raw,doc_id_std,line_id_raw,line_id_std,return_id,customer_id_raw,customer_id_std,flag_customer_in_crm,product_id_raw,product_id_std,flag_product_in_master,descripcion_producto,categoria,subcategoria,cantidad_raw,cantidad_signed,cantidad_abs,precio_unitario_raw,precio_unitario_num,descuento_pct_raw,descuento_pct_num,descuento_importe_raw,descuento_importe_num,importe_linea_raw,importe_signed_num,importe_abs_num,moneda,iva_pct,coste_unitario_num,coste_total_num,margen_bruto_num,metodo_pago,estado_pedido,origen,ticket_id_original,ticket_line_id_original,order_id_original,order_line_id_original,motivo_devolucion,metodo_devolucion,caja_id,cajero_id,flag_fecha_parseada,flag_importe_parseado,nombre_producto,precio_venta_num,estado_producto
F000047,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-03-30 14:07:33,2024-03-30 14:07:33,ONLINE,ONLINE,ORDER,O-202400016,O-202400016,OL-0000047,OL-0000047,,C9999,C9999,0,P1071,P1071,1,"Bombilla Aurora ""Star""",Iluminación,Bombillas,1,1.0,1.0,140.57,140.57,30,30.0,€42.17,42.17,€98.40,98.4,98.4,EUR,21,81.49,81.49,16.91000000000001,Tarjeta,Entregado,app,,,O-202400016,OL-0000047,,,,,1,1,"Bombilla Aurora ""Star""",136.91,Descatalogado
F000048,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024/10/09 21:34:49,2024-10-09 21:34:49,ONLINE,ONLINE,ORDER,O-202400017,O-202400017,OL-0000048,OL-0000048,,C0085,C0085,1,p10X1,P10X1,0,Producto desconocido,,,1,1.0,1.0,"199,91",199.91,10,10.0,19.99,19.99,179.92,179.92,179.92,EUR,,,,,Desconocido,Pendiente,web,,,O-202400017,OL-0000048,,,,,1,1,,,
F000049,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024/10/09 21:34:49,2024-10-09 21:34:49,ONLINE,ONLINE,ORDER,O-202400017,O-202400017,OL-0000049,OL-0000049,,C0085,C0085,1,P1091,P1091,1,"Bombilla Eco ""Star""",Iluminación,Bombillas,1,1.0,1.0,"354,93",354.93,-5,-5.0,-17.75,-17.75,€372.68,372.68,372.68,EUR,21,144.5,144.5,228.18,Desconocido,Pendiente,web,,,O-202400017,OL-0000049,,,,,1,1,"Bombilla Eco ""Star""",388.99,Descatalogado
F000050,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024/10/09 21:34:49,2024-10-09 21:34:49,ONLINE,ONLINE,ORDER,O-202400017,O-202400017,OL-0000050,OL-0000050,,C0085,C0085,1,P1009,P1009,1,Cortina Vintage Pack 4,Textil hogar,Cortinas,2,2.0,2.0,22.41,22.41,0,0.0,"0,00",0.0,44.82,44.82,44.82,EUR,21,10.34,20.68,24.14,Desconocido,Pendiente,web,,,O-202400017,OL-0000050,,,,,1,1,Cortina Vintage Pack 4,21.75,Activo
F000051,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-08-24 00:38:22,2024-08-24 00:38:22,ONLINE,ONLINE,ORDER,O-202400018,O-202400018,OL-0000051,OL-0000051,,C0060,C0060,1,P1036,P1036,1,Cortina Aurora 90x200,Textil hogar,Cortinas,1,1.0,1.0,25.46,25.46,-5,-5.0,-1.27,-1.27,"26,73",26.73,26.73,EUR,21,18.23,18.23,8.5,PayPal,Entregado,,,,O-202400018,OL-0000051,,,,,1,1,Cortina Aurora 90x200,26.11,Activo
F000052,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-08-24 00:38:22,2024-08-24 00:38:22,ONLINE,ONLINE,ORDER,O-202400018,O-202400018,OL-0000052,OL-0000052,,C0060,C0060,1,P1065,P1065,1,Sofá Atlas 3 plazas,Muebles,Sofás,3,3.0,3.0,1013.93,1013.93,,,,,3041.79,3041.79,3041.79,EUR,21,412.52,1237.56,1804.23,PayPal,Entregado,,,,O-202400018,OL-0000052,,,,,1,1,Sofá Atlas 3 plazas,1087.01,Activo
F000053,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-08-24 00:38:22,2024-08-24 00:38:22,ONLINE,ONLINE,ORDER,O-202400018,O-202400018,OL-0000053,OL-0000053,,C0060,C0060,1,p1082,P1082,1,Vela Vintage ★,Decoración,Velas,1,1.0,1.0,"215,21",215.21,5,5.0,10.76,10.76,204.45,204.45,204.45,EUR,21,161.63,161.63,42.81999999999999,PayPal,Entregado,,,,O-202400018,OL-0000053,,,,,1,1,Vela Vintage ★,229.75,Activo
F000054,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-08-24 00:38:22,2024-08-24 00:38:22,ONLINE,ONLINE,ORDER,O-202400018,O-202400018,OL-0000054,OL-0000054,,C0060,C0060,1,P1023,P1023,1,"Aplique Élite ""Star""",Iluminación,Apliques,1,1.0,1.0,"138,18",138.18,30,30.0,€41.45,41.45,96.73,96.73,96.73,EUR,21,98.01,98.01,-1.2800000000000011,PayPal,Entregado,,,,O-202400018,OL-0000054,,,,,1,1,"Aplique Élite ""Star""",142.08,Descatalogado
F000055,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-08-24 00:38:22,2024-08-24 00:38:22,ONLINE,ONLINE,ORDER,O-202400018,O-202400018,OL-0000055,OL-0000055,,C0060,C0060,1,P1030,P1030,1,Sofá Vintage XL,Muebles,Sofás,1,1.0,1.0,984.61,984.61,25,25.0,246.15,246.15,"738,46",738.46,738.46,EUR,21,426.26,426.26,312.20000000000005,PayPal,Entregado,,,,O-202400018,OL-0000055,,,,,1,1,Sofá Vintage XL,1014.73,Descatalogado
F000055,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-08-24 00:38:22,2024-08-24 00:38:22,ONLINE,ONLINE,ORDER,O-202400018,O-202400018,OL-0000055,OL-0000055,,C0060,C0060,1,P1030,P1030,1,Sofá Vintage XL,Muebles,Sofás,1,1.0,1.0,984.61,984.61,25,25.0,246.15,246.15,"738,46",738.46,738.46,EUR,21,426.26,426.26,312.20000000000005,PayPal,Entregado,,,,O-202400018,OL-0000055,,,,,1,1,Sofá Vintage XL (dup),1014.73,Descatalogado
F000056,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-08-24 00:38:22,2024-08-24 00:38:22,ONLINE,ONLINE,ORDER,O-202400018,O-202400018,OL-0000056,OL-0000056,,C0060,C0060,1,P1003,P1003,1,Espejo Atlas ★,Decoración,Espejos,1,1.0,1.0,273.41,273.41,,,,,273.41,273.41,273.41,EUR,21,160.81,160.81,112.60000000000002,PayPal,Entregado,,,,O-202400018,OL-0000056,,,,,1,1,Espejo Atlas ★,264.87,Descatalogado
F000057,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,17/11/2024 21:44,2024-11-17 21:44:00,ONLINE,ONLINE,ORDER,O-202400019,O-202400019,OL-0000057,OL-0000057,,C0052,C0052,1,P1083,P1083,1,"Aplique Aurora ""Star""",Iluminación,,2,2.0,2.0,409.53,409.53,0,0.0,"0,00",0.0,"819,06",819.06,819.06,EUR,21,219.73,439.46,379.59999999999997,PayPal,Cancelado,,,,O-202400019,OL-0000057,,,,,1,1,"Aplique Aurora ""Star""",393.42,Activo
F000058,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,17/11/2024 21:44,2024-11-17 21:44:00,ONLINE,ONLINE,ORDER,O-202400019,O-202400019,OL-0000058,OL-0000058,,C0052,C0052,1,P1042,P1042,1,Espejo Minimal ★,Decoración,Espejos,2,2.0,2.0,71.56,71.56,30,30.0,42.94,42.94,100.18,100.18,100.18,EUR,21,32.41,64.82,35.360000000000014,PayPal,Cancelado,,,,O-202400019,OL-0000058,,,,,1,1,Espejo Minimal ★,77.19,Activo
F000059,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-04-20 20:40:01,2025-04-20 20:40:01,ONLINE,ONLINE,ORDER,O-202400020,O-202400020,OL-0000059,OL-0000059,,,,0,P1059,P1059,1,Armario Minimal 120cm,Muebles,Armarios,2,2.0,2.0,,,-5,-5.0,-70.34,-70.34,1477.20,1477.2,1477.2,EUR,21,386.71,773.42,703.7800000000001,PayPal,Entregado,,,,O-202400020,OL-0000059,,,,,1,1,Armario Minimal 120cm,763.98,Activo
F000060,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-04-20 20:40:01,2025-04-20 20:40:01,ONLINE,ONLINE,ORDER,O-202400020,O-202400020,OL-0000060,OL-0000060,,,,0,P1092,P1092,1,Armario Sol Compact,Muebles,Armarios,1,1.0,1.0,550.00,550.0,,,,,550.00,550.0,550.0,EUR,21,368.27,368.27,181.73000000000002,PayPal,Entregado,,,,O-202400020,OL-0000060,,,,,1,1,Armario Sol Compact,555.0,Descatalogado
F000061,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-06-23 00:09:43,2025-06-23 00:09:43,ONLINE,ONLINE,ORDER,O-202400021,O-202400021,OL-0000061,OL-0000061,,C0060,C0060,1,P1047,P1047,1,Sofá Atlas 3 plazas,Muebles,Sofás,1,1.0,1.0,527.58,527.58,,,,,528,528.0,528.0,EUR,21,253.03,253.03,274.97,Transferencia ,Entregado,app,,,O-202400021,OL-0000061,,,,,1,1,Sofá Atlas 3 plazas,508.08,Activo
F000062,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-06-23 00:09:43,2025-06-23 00:09:43,ONLINE,ONLINE,ORDER,O-202400021,O-202400021,OL-0000062,OL-0000062,,C0060,C0060,1,P1073,P1073,1,Espejo Minimal ★,Decoración,Espejos,1,1.0,1.0,€112.89,112.89,,,,,112.89,112.89,112.89,EUR,21,83.92,83.92,28.97,Transferencia ,Entregado,app,,,O-202400021,OL-0000062,,,,,1,1,Espejo Minimal ★,114.54,Activo
F000063,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-06-23 00:09:43,2025-06-23 00:09:43,ONLINE,ONLINE,ORDER,O-202400021,O-202400021,OL-0000063,OL-0000063,,C0060,C0060,1,P1025,P1025,1,Figura Nórdico ★,Decoración,Figuras,2,2.0,2.0,81.15,81.15,15,15.0,24.35,24.35,137.95,137.95,137.95,EUR,21,46.11,92.22,45.72999999999999,Transferencia ,Entregado,app,,,O-202400021,OL-0000063,,,,,1,1,Figura Nórdico ★,90.09,Descatalogado
F000064,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-07-30 23:52:58,2024-07-30 23:52:58,ONLINE,ONLINE,ORDER,O-202400022,O-202400022,OL-0000064,OL-0000064,,C0052,C0052,1,P1020,P1020,1,Alfombra Zen 200x300,Textil hogar,Alfombras,2,2.0,2.0,€102.13,102.13,25,25.0,51.06,51.06,153.20,153.2,153.2,EUR,21,40.67,81.34,71.85999999999999,Bizum,Entregado,,,,O-202400022,OL-0000064,,,,,1,1,Alfombra Zen 200x300,112.47,Activo
F000065,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-07-30 23:52:58,2024-07-30 23:52:58,ONLINE,ONLINE,ORDER,O-202400022,O-202400022,OL-0000065,OL-0000065,,C0052,C0052,1,P1017,P1017,1,"Lámparas techo Zen ""Star""",Iluminación,Lámparas techo,3,3.0,3.0,66.03,66.03,,,,,198.09,198.09,198.09,EUR,21,-12.5,-37.5,235.59,Bizum,Entregado,,,,O-202400022,OL-0000065,,,,,1,1,"Lámparas techo Zen ""Star""",66.47,Activo
F000066,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-07-30 23:52:58,2024-07-30 23:52:58,ONLINE,ONLINE,ORDER,O-202400022,O-202400022,OL-0000066,OL-0000066,,C0052,C0052,1,P1038,P1038,1,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,2,2.0,2.0,22,22.0,,,,,44.84,44.84,44.84,EUR,21,10.92,21.84,23.000000000000004,Bizum,Entregado,,,,O-202400022,OL-0000066,,,,,1,1,"Lámparas pie Boreal ""Star""",22.01,Activo
F000067,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,14/07/2024 22:40,2024-07-14 22:40:00,ONLINE,ONLINE,ORDER,O-202400023,O-202400023,OL-0000067,OL-0000067,,C0045,C0045,1,P1002,P1002,1,Sábana Brisa 90x200,Textil hogar,Sábanas,2,2.0,2.0,173.57,173.57,25,25.0,86.78,86.78,€260.36,260.36,260.36,EUR,21,106.71,213.42,46.940000000000026,ContraReembolso,Devuelto Total,web,,,O-202400023,OL-0000067,,,,,1,1,Sábana Brisa 90x200,169.18,Activo
F000068,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,14/07/2024 22:40,2024-07-14 22:40:00,ONLINE,ONLINE,ORDER,O-202400023,O-202400023,OL-0000068,OL-0000068,,C0045,C0045,1,P1002,P1002,1,Sábana Brisa 90x200,Textil hogar,Sábanas,1,1.0,1.0,€166.21,166.21,15,15.0,€24.93,24.93,141.28,141.28,141.28,EUR,21,106.71,106.71,34.57000000000001,ContraReembolso,Devuelto Total,web,,,O-202400023,OL-0000068,,,,,1,1,Sábana Brisa 90x200,169.18,Activo
F000069,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-08-27 03:05:29,2025-08-27 03:05:29,ONLINE,ONLINE,ORDER,O-202400024,O-202400024,OL-0000069,OL-0000069,,C0040,C0040,1,P1061,P1061,1,Sábana Minimal 200x300,Textil hogar,Sábanas,1,1.0,1.0,182.61,182.61,0,0.0,0.00,0.0,182.61,182.61,182.61,EUR,21,128.73,128.73,53.880000000000024,Tarjeta,Entregado,web,,,O-202400024,OL-0000069,,,,,1,1,Sábana Minimal 200x300,200.88,Activo
F000070,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-08-27 03:05:29,2025-08-27 03:05:29,ONLINE,ONLINE,ORDER,O-202400024,O-202400024,OL-0000070,OL-0000070,,C0040,C0040,1,P1067,P1067,1,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,1.0,1.0,356.66,356.66,5,5.0,17.83,17.83,338.83,338.83,338.83,EUR,21,202.12,202.12,136.70999999999998,Tarjeta,Entregado,web,,,O-202400024,OL-0000070,,,,,1,1,"Lámparas pie Boreal ""Star""",355.71,Activo
F000071,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-08-27 03:05:29,2025-08-27 03:05:29,ONLINE,ONLINE,ORDER,O-202400024,O-202400024,OL-0000071,OL-0000071,,C0040,C0040,1,P1098,P1098,1,Espejo Boreal ★,Decoración,Espejos,2,2.0,2.0,217.05,217.05,,,,,434.10,434.1,434.1,EUR,21,,,,Tarjeta,Entregado,web,,,O-202400024,OL-0000071,,,,,1,1,Espejo Boreal ★,216.71,Activo
F000072,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-08-27 03:05:29,2025-08-27 03:05:29,ONLINE,ONLINE,ORDER,O-202400024,O-202400024,OL-0000072,OL-0000072,,C0040,C0040,1,p1005,P1005,1,Producto desconocido,Decoración,Cuadros,1,1.0,1.0,935.96,935.96,15,15.0,140.39,140.39,795.57,795.57,795.57,EUR,21,98.34,98.34,697.23,Tarjeta,Entregado,web,,,O-202400024,OL-0000072,,,,,1,1,Cuadro Luna ★,180.29,Activo
F000073,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-10-21 21:14:15,2025-10-21 21:14:15,ONLINE,ONLINE,ORDER,O-202400025,O-202400025,OL-0000073,OL-0000073,,C0059,C0059,1,P1046,P1046,1,"Aplique Atlas ""Star""",Iluminación,Apliques,1,1.0,1.0,328.29,328.29,0,0.0,0,0.0,328.29,328.29,328.29,EUR,21,250.51,250.51,77.78000000000003,Tarjeta,Entregado,,,,O-202400025,OL-0000073,,,,,1,1,"Aplique Atlas ""Star""",338.61,Activo
F000074,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-10-21 21:14:15,2025-10-21 21:14:15,ONLINE,ONLINE,ORDER,O-202400025,O-202400025,OL-0000074,OL-0000074,,C0059,C0059,1,P1035,P1035,1,Manta Brisa Set 2 uds,Textil hogar,Mantas,1,1.0,1.0,210.54,210.54,30,30.0,63.16,63.16,147.38,147.38,147.38,EUR,21,79.47,79.47,67.91,Tarjeta,Entregado,,,,O-202400025,OL-0000074,,,,,1,1,Manta Brisa Set 2 uds,218.12,Activo
F000075,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-10-21 21:14:15,2025-10-21 21:14:15,ONLINE,ONLINE,ORDER,O-202400025,O-202400025,OL-0000075,OL-0000075,,C0059,C0059,1,P1025,P1025,1,Figura Nórdico ★,Decoración,Figuras,2,2.0,2.0,93.77,93.77,,,,,187.54,187.54,187.54,EUR,21,46.11,92.22,95.32,Tarjeta,Entregado,,,,O-202400025,OL-0000075,,,,,1,1,Figura Nórdico ★,90.09,Descatalogado
F000076,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-10-21 21:14:15,2025-10-21 21:14:15,ONLINE,ONLINE,ORDER,O-202400025,O-202400025,OL-0000076,OL-0000076,,C0059,C0059,1,p1060,P1060,1,Cortina Luna 200x300,Textil hogar,Cortinas,1,1.0,1.0,55.46,55.46,0,0.0,0.00,0.0,55.46,55.46,55.46,EUR,21,37.18,37.18,18.28,Tarjeta,Entregado,,,,O-202400025,OL-0000076,,,,,1,1,Cortina Luna 200x300,55.79,Descatalogado
F000077,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-10-21 21:14:15,2025-10-21 21:14:15,ONLINE,ONLINE,ORDER,O-202400025,O-202400025,OL-0000077,OL-0000077,,C0059,C0059,1,P1074,P1074,1,Sábana Vintage Pack 4,Textil hogar,Sábanas,1,1.0,1.0,99.50,99.5,,,,,"99,50",99.5,99.5,EUR,21,73.38,73.38,26.120000000000005,Tarjeta,Entregado,,,,O-202400025,OL-0000077,,,,,1,1,Sábana Vintage Pack 4,98.89,Activo
F000078,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-09-18 06:53:15,2024-09-18 06:53:15,ONLINE,ONLINE,ORDER,O-202400026,O-202400026,OL-0000078,OL-0000078,,C0034,C0034,1,P1004,P1004,1,Cama Sol 120cm,decoración,Camas,2,2.0,2.0,"1121,66",1121.66,,,,,2243.32,2243.32,2243.32,EUR,21,,,,Transferencia,Entregado,,,,O-202400026,OL-0000078,,,,,1,1,Cama Sol 120cm,1131.94,Activo
F000079,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-09-18 06:53:15,2024-09-18 06:53:15,ONLINE,ONLINE,ORDER,O-202400026,O-202400026,OL-0000079,OL-0000079,,C0034,C0034,1,P1037,P1037,1,"Bombilla Boreal ""Star""",Iluminación,Bombillas,3,3.0,3.0,"49,21",49.21,5,5.0,7,7.0,140.25,140.25,140.25,EUR,21,25.43,76.28999999999999,63.96000000000001,Transferencia,Entregado,,,,O-202400026,OL-0000079,,,,,1,1,"Bombilla Boreal ""Star""",50.59,Descatalogado
F000080,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-06-21 07:50:50,2025-06-21 07:50:50,ONLINE,ONLINE,ORDER,O-202400027,O-202400027,OL-0000080,OL-0000080,,C0045,C0045,1, P1078,P1078,1,Estantería Atlas 160cm,Muebles,Estanterías,2,2.0,2.0,735.86,735.86,,,,,"1471,72",1471.72,1471.72,EUR,21,497.07,994.14,477.58000000000004,ApplePay,Entregado,marketplace,,,O-202400027,OL-0000080,,,,,1,1,Estantería Atlas 160cm,702.02,Activo
F000081,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-06-21 07:50:50,2025-06-21 07:50:50,ONLINE,ONLINE,ORDER,O-202400027,O-202400027,OL-0000081,OL-0000081,,C0045,C0045,1,P1020,P1020,1,Alfombra Zen 200x300,Textil hogar,Alfombras,1,1.0,1.0,116.44,116.44,30,30.0,34.93,34.93,"81,51",81.51,81.51,EUR,21,40.67,40.67,40.84,ApplePay,Entregado,marketplace,,,O-202400027,OL-0000081,,,,,1,1,Alfombra Zen 200x300,112.47,Activo
F000082,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-06-21 07:50:50,2025-06-21 07:50:50,ONLINE,ONLINE,ORDER,O-202400027,O-202400027,OL-0000082,OL-0000082,,C0045,C0045,1,P1018,P1018,1,Cojine Minimal ★,Decoración,Cojines,1,1.0,1.0,,,25,25.0,€44.28,44.28,€132.85,132.85,132.85,EUR,21,130.86,130.86,1.9899999999999807,ApplePay,Entregado,marketplace,,,O-202400027,OL-0000082,,,,,1,1,Cojine Minimal ★,179.25,Descatalogado
F000083,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-06-21 07:50:50,2025-06-21 07:50:50,ONLINE,ONLINE,ORDER,O-202400027,O-202400027,OL-0000083,OL-0000083,,C0045,C0045,1,P1097,P1097,1,Sofá Eco 120cm,Muebles,Sofás,2,2.0,2.0,805.04,805.04,,,,,1610.08,1610.08,1610.08,EUR,21,480.42,960.84,649.2399999999999,ApplePay,Entregado,marketplace,,,O-202400027,OL-0000083,,,,,1,1,Sofá Eco 120cm,768.59,Activo
F000084,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-03-19 01:56:32,2024-03-19 01:56:32,ONLINE,ONLINE,ORDER,O-202400028,O-202400028,OL-0000084,OL-0000084,,C0091,C0091,1,P1085,P1085,1,Sofá Boreal Compact,Muebles,Sofás,2,2.0,2.0,1043.81,1043.81,0,0.0,0.00,0.0,2087.62,2087.62,2087.62,EUR,21,551.98,1103.96,983.6599999999999,PayPal,En preparación,,,,O-202400028,OL-0000084,,,,,1,1,Sofá Boreal Compact,1142.37,Descatalogado
F000085,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-03-19 01:56:32,2024-03-19 01:56:32,ONLINE,ONLINE,ORDER,O-202400028,O-202400028,OL-0000085,OL-0000085,,C0091,C0091,1,P1064,P1064,1,Estantería Minimal 120cm,Muebles,Estanterías,1,1.0,1.0,447.29,447.29,0,0.0,0.00,0.0,447.29,447.29,447.29,EUR,21,210.29,210.29,237.00000000000003,PayPal,En preparación,,,,O-202400028,OL-0000085,,,,,1,1,Estantería Minimal 120cm,447.43,Activo
F000086,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-01-16 22:49:13,2025-01-16 22:49:13,ONLINE,ONLINE,ORDER,O-202400029,O-202400029,OL-0000086,OL-0000086,,C0073,C0073,1,P1063,P1063,1,Armario Brisa 160cm,Muebles,Armarios,1,1.0,1.0,"426,38",426.38,15,15.0,63.96,63.96,362.42,362.42,362.42,EUR,21,318.23,318.23,44.19,BIZUM,Entregado,app,,,O-202400029,OL-0000086,,,,,1,1,Armario Brisa 160cm,433.43,Activo
F000087,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-01-16 22:49:13,2025-01-16 22:49:13,ONLINE,ONLINE,ORDER,O-202400029,O-202400029,OL-0000087,OL-0000087,,C0073,C0073,1,p1005,P1005,1,Producto desconocido,Decoración,Cuadros,1,1.0,1.0,318.82,318.82,15,15.0,47.82,47.82,271.00,271.0,271.0,EUR,21,98.34,98.34,172.66,BIZUM,Entregado,app,,,O-202400029,OL-0000087,,,,,1,1,Cuadro Luna ★,180.29,Activo
F000088,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-01-16 22:49:13,2025-01-16 22:49:13,ONLINE,ONLINE,ORDER,O-202400029,O-202400029,OL-0000088,OL-0000088,,C0073,C0073,1,p10X1,P10X1,0,Producto desconocido,,,1,1.0,1.0,€597.10,597.1,,,,,597.10,597.1,597.1,EUR,,,,,BIZUM,Entregado,app,,,O-202400029,OL-0000088,,,,,1,1,,,
F000089,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-01-16 22:49:13,2025-01-16 22:49:13,ONLINE,ONLINE,ORDER,O-202400029,O-202400029,OL-0000089,OL-0000089,,C0073,C0073,1,P1061,P1061,1,Sábana Minimal 200x300,Textil hogar,Sábanas,1,1.0,1.0,"205,89",205.89,0,0.0,0.00,0.0,205.89,205.89,205.89,EUR,21,128.73,128.73,77.16,BIZUM,Entregado,app,,,O-202400029,OL-0000089,,,,,1,1,Sábana Minimal 200x300,200.88,Activo
F000090,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-01-16 22:49:13,2025-01-16 22:49:13,ONLINE,ONLINE,ORDER,O-202400029,O-202400029,OL-0000090,OL-0000090,,C0073,C0073,1,P1020,P1020,1,Alfombra Zen 200x300,Textil hogar,Alfombras,2,2.0,2.0,116.31,116.31,5,5.0,"11,63",11.63,220.99,220.99,220.99,EUR,21,40.67,81.34,139.65,BIZUM,Entregado,app,,,O-202400029,OL-0000090,,,,,1,1,Alfombra Zen 200x300,112.47,Activo
F000091,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-04-30 20:26:43,2025-04-30 20:26:43,ONLINE,ONLINE,ORDER,O-202400030,O-202400030,OL-0000091,OL-0000091,,C0010,C0010,1,P1035,P1035,1,Manta Brisa Set 2 uds,Textil hogar,Mantas,1,1.0,1.0,"224,87",224.87,,,,,"224,87",224.87,224.87,EUR,21,79.47,79.47,145.4,Bizum,Pendiente,web,,,O-202400030,OL-0000091,,,,,1,1,Manta Brisa Set 2 uds,218.12,Activo
F000092,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-04-30 20:26:43,2025-04-30 20:26:43,ONLINE,ONLINE,ORDER,O-202400030,O-202400030,OL-0000092,OL-0000092,,C0010,C0010,1,P9999,P9999,0,Producto desconocido,,,1,1.0,1.0,744.78,744.78,,,,,744.78,744.78,744.78,EUR,,,,,Bizum,Pendiente,web,,,O-202400030,OL-0000092,,,,,1,1,,,
F000093,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-04-30 20:26:43,2025-04-30 20:26:43,ONLINE,ONLINE,ORDER,O-202400030,O-202400030,OL-0000093,OL-0000093,,C0010,C0010,1,P1013,P1013,1,"Lámparas techo Brisa ""Star""",Iluminación,Lámparas techo,1,1.0,1.0,307.58,307.58,20,20.0,61.52,61.52,246.06,246.06,246.06,EUR,21,220.42,220.42,25.640000000000015,Bizum,Pendiente,web,,,O-202400030,OL-0000093,,,,,1,1,"Lámparas techo Brisa ""Star""",313.25,Activo
F000094,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-04-30 20:26:43,2025-04-30 20:26:43,ONLINE,ONLINE,ORDER,O-202400030,O-202400030,OL-0000094,OL-0000094,,C0010,C0010,1,P1039,P1039,1,Cuadro Nórdico ★,Decoración,Cuadros,1,1.0,1.0,215.09,215.09,5,5.0,10.75,10.75,204.34,204.34,204.34,EUR,21,84.28,84.28,120.06,Bizum,Pendiente,web,,,O-202400030,OL-0000094,,,,,1,1,Cuadro Nórdico ★,237.04,Descatalogado
F000095,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-04-30 20:26:43,2025-04-30 20:26:43,ONLINE,ONLINE,ORDER,O-202400030,O-202400030,OL-0000095,OL-0000095,,C0010,C0010,1,P1014,P1014,1,Cuadro Zen ★,Decoración,Cuadros,1,1.0,1.0,70.07,70.07,,,,,"70,07",70.07,70.07,EUR,21,42.36,42.36,27.709999999999994,Bizum,Pendiente,web,,,O-202400030,OL-0000095,,,,,1,1,Cuadro Zen ★,68.99,Descatalogado
