order_line_id,order_id,product_id,descripcion_producto,categoria,subcategoria,cantidad,precio_unitario,descuento_pct,descuento_importe,importe_linea,iva_pct
OL-0000246,O-202400083,P1068,"Lámparas mesa Minimal ""Star""",Iluminación,Lámparas mesa,2,47.63,,,95.26,10
OL-0000247,O-202400083,P1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,1,205,25,51.16,€155.14,21
OL-0000248,O-202400083,P1085,Sofá Boreal Compact,Muebles,Sofás,2,1059.99,0,0.00,2119.98,21
OL-0000249,O-202400083,P1062,Sábana Brisa Pack 4,Textil hogar,Sábanas,1,193.13,5,"9,66",183.47,21
OL-0000250,O-202400083,P1013,"Lámparas techo Brisa ""Star""",Iluminación,Lámparas techo,3,,10,96.87,872,21
OL-0000251,O-202400084,P1001,Cuadro Atlas ★,Decoración,Cuadros,1,30.88,25,7.72,23.16,21
OL-0000252,O-202400084,P1073,Espejo Minimal ★,Decoración,Espejos,1,€113.51,,,113.51,10
OL-0000253,O-202400084,P1096,Figura Vintage ★,Decoración,Figuras,2,149.76,15,44.93,254.59,21
OL-0000254,O-202400085,P1034,Jarrone Atlas ★,Decoración,Jarrones,1,289.19,15,"43,38",245.81,21
OL-0000255,O-202400085,p1057,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,0,138.80,20,0.00,0,10
OL-0000256,O-202400086,,,N/A,,2,46.55,5,"4,66",98.60,21
OL-0000257,O-202400086,P1020,Alfombra Zen 200x300,Textil hogar,Alfombras,1,,25,28.32,84.96,21
OL-0000258,O-202400086,SKU-1019,Vela Aurora ★,Decoración,Velas,2,43.44,10,8.69,78.19,21
OL-0000259,O-202400086,P1079,Cuadro Boreal ★,Decoración,Cuadros,1,"154,76",15,23.21,131.55,10
OL-0000260,O-202400087,P1053,"Aplique Nórdico ""Star""",Iluminación,,1,"215,47",10,22,193.92,21
OL-0000261,O-202400087,P1059,Armario Minimal 120cm,Muebles,Armarios,1,749.53,0,0.00,749.53,21
OL-0000262,O-202400087,P1090,Armario Sol XL,Muebles,Armarios,2,,,,2467.24,21
OL-0000263,O-202400088,P1037,"Bombilla Boreal ""Star""",Iluminación,Bombillas,1,46.62,20,9.32,37,10
OL-0000264,O-202400088,P1060,Cortina Luna 200x300,Textil hogar,,1,"52,85",5,2.64,50.21,21
OL-0000265,O-202400088,P1044,"Bombilla Eco ""Star""",Iluminación,Bombillas,1,€52.88,20,11,42.30,10
OL-0000266,O-202400088,P1052,Cama Vintage 3 plazas,Muebles,Camas,2,653.06,0,"0,00",1306.12,21
OL-0000267,O-202400088,P1011,Vela Eco ★,Decoración,Velas,1,€89.36,15,13,75.96,10
OL-0000268,O-202400088,P1016,"Aplique Élite ""Star""",Iluminación,Apliques,3,290.95,,,872.85,21
OL-0000269,O-202400089,P1008,"Bombilla Nórdico ""Star""",Iluminación,Bombillas,2,27.41,5,"2,74",52.08,10
OL-0000270,O-202400089,p1078,Estantería Atlas 160cm,Muebles,Estanterías,1,644.36,,,644.36,21
OL-0000271,O-202400089,P1063,Armario Brisa 160cm,Muebles,Armarios,2,419.98,,,850.86,21
OL-0000272,O-202400089,P1054,Figura Minimal ★,Decoración,Figuras,1,115.15,25,28.79,€86.36,21
OL-0000273,O-202400089,P1011,Vela Eco ★,Decoración,Velas,1,96.66,0,0.00,"96,66",21
OL-0000274,O-202400089,P1057,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,1,137.22,5,6.86,130.36,21
OL-0000275,O-202400090,P1011,Vela Eco ★,Decoración,Velas,1,87.31,15,13.10,74.21,21
OL-0000276,O-202400090,P1045,Sofá Aurora 120cm,Muebles,Sofás,1,154.33,5,"7,72",,21
OL-0000277,O-202400090,P1053,"Aplique Nórdico ""Star""",Iluminación,,2,226.57,,,453.14,21
OL-0000278,O-202400090,P1031,Cama Nórdico 3 plazas,Muebles,Camas,1,1190.94,25,€297.74,893.20,21
OL-0000279,O-202400090,P1001,Cuadro Atlas ★,Decoración,Cuadros,2,32.80,,,65.60,10
OL-0000280,O-202400090,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,1,375.35,,,375.35,10
OL-0000281,O-202400091,P106Z,,,,1,745.21,0,0.00,"745,21",21
OL-0000282,O-202400091,P1016,"Aplique Élite ""Star""",Iluminación,Apliques,3,295.32,30,265.79,620.17,21
OL-0000283,O-202400092,P1013,"Lámparas techo Brisa ""Star""",Iluminación,Lámparas techo,1,296.64,5,14.83,281.81,21
OL-0000284,O-202400093,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,2,356.46,,,"712,92",10
OL-0000285,O-202400093,P1010,Cama Sol Compact,Muebles,Camas,1,904.09,,,"904,09",21
OL-0000286,O-202400094,P1051,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,1,21.82,10,€2.18,19.64,21
OL-0000287,O-202400094,P1039,Cuadro Nórdico ★,Decoración,Cuadros,1,238.71,20,47.74,,21
OL-0000288,O-202400094,P1075,Cuadro Luna ★,Decoración,Cuadros,1,30.42,,,30.42,10
OL-0000289,O-202400095,p1005,Producto desconocido,,,3,815.93,,,2447.79,21
OL-0000290,O-202400095,P1046,"Aplique Atlas ""Star""",Iluminación,Apliques,1,313.16,15,46.97,266.19,21
OL-0000291,O-202400096,P1007,Figura Boreal ★,Decoración,Figuras,3,221.85,30,200,465.89,10
OL-0000292,O-202400097,P1068,"Lámparas mesa Minimal ""Star""",Iluminación,Lámparas mesa,1,"52,17",30,15.65,"36,52",21
OL-0000293,O-202400097,P1085,Sofá Boreal Compact,Muebles,Sofás,2,"1194,40",20,477.76,,21
OL-0000294,O-202400097,P1085,Sofá Boreal Compact,Muebles,Sofás,1,1048.42,10,104.84,€943.58,21
OL-0000295,O-202400098, P1018,Cojine Minimal ★,Decoración,Cojines,3,"187,00",30,168.30,392.70,21
OL-0000296,O-202400098,P1037,"Bombilla Boreal ""Star""",Iluminación,Bombillas,1,51.67,,,51.67,10
OL-0000297,O-202400098,P1049,"Lámparas techo Boreal ""Star""",Iluminación,Lámparas techo,2,349.65,0,0.00,"699,30",10
OL-0000298,O-202400099,P1064,Estantería Minimal 120cm,Muebles,Estanterías,1,425.30,,,425.30,21
OL-0000299,O-202400099,P1075,Cuadro Luna ★,Decoración,Cuadros,1,33.99,25,"8,50",25.49,10
OL-0000300,O-202400100,P1047,Sofá Atlas 3 plazas,Muebles,Sofás,1,459.35,30,137.81,321.54,21
OL-0000301,O-202400101,P1085,Sofá Boreal Compact,Muebles,Sofás,1,1059.96,30,317.99,"741,97",21
OL-0000302,O-202400101,P1033,Cojine Sol ★,Decoración,Cojines,1,€240.33,0,0.00,240.33,21
OL-0000303,O-202400101,P1090,Armario Sol XL,Muebles,Armarios,2,1112.26,5,€111.23,2113.29,21
OL-0000304,O-202400101,P1066,Jarrón Brisa 💠,Iluminación,Lámparas pie,1,"87,02",,,87.02,10
OL-0000305,O-202400102,P1010,Cama Sol Compact,Muebles,Camas,2,838.38,,,1676.76,21
OL-0000306,O-202400102,P1055,Cuadro Luna ★,Decoración,Cuadros,2,127.94,30,76.76,179.12,21
OL-0000307,O-202400102,P1009,Cortina Vintage Pack 4,Textil hogar,Cortinas,1,19.92,30,5.98,13.94,21
OL-0000308,O-202400102,P1047,Sofá Atlas 3 plazas,Muebles,Sofás,1,,5,"23,55",,21
OL-0000309,O-202400103,P103Z,Producto desconocido,,,2,1008.88,,,2017.76,21
OL-0000310,O-202400103,p1087,Jarrone Eco ★,Decoración,Jarrones,1,180.99,20,36.20,"144,79",21
OL-0000311,O-202400104,P1028,Sábana Zen 90x200,Textil hogar,Sábanas,1,67.66,,,67.66,21
OL-0000312,O-202400105,P1097,Sofá Eco 120cm,Muebles,Sofás,1,731.86,30,219.56,512.30,21
OL-0000313,O-202400106,P1021,"Bombilla Brisa ""Star""",Iluminación,Bombillas,3,302.20,25,226.65,"692,13",10
OL-0000314,O-202400106,p1005,Producto desconocido,,,2,207.38,30,124.43,290.33,21
OL-0000315,O-202400106,P1020,Alfombra Zen 200x300,Textil hogar,Alfombras,0,€101.91,,,0,21
OL-0000316,O-202400106,P1042,Espejo Minimal ★,Decoración,Espejos,1,78.83,30,"23,65","55,18",10
OL-0000317,O-202400106,p1016,"Aplique Élite ""Star""",Iluminación,Apliques,1,"276,22",,,€276.22,10
OL-0000318,O-202400107,P1076,Cortina Eco 200x300,Textil hogar,Cortinas,1,"213,07",10,21.31,191.76,21
OL-0000319,O-202400107,P1057,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,1,,5,6.23,118.31,21
OL-0000320,O-202400108,P1051,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,3,22.76,,,"68,28",21
OL-0000321,O-202400108,P1024,Cojine Vintage ★,Decoración,Cojines,1,"167,89",30,50.37,117.52,10
OL-0000322,O-202400108,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,3,"355,37",20,213.22,852.89,21
OL-0000323,O-202400108,P1000,Sofá Aurora 160cm,Muebles,Sofás,1,206.39,5,€10.32,196,21
OL-0000324,O-202400109,P1059,Armario Minimal 120cm,Muebles,Armarios,3,,,,2235.84,21
OL-0000325,O-202400109,P1061,Sábana Minimal 200x300,Textil hogar,Sábanas,1,198.40,10,"19,84",178.56,21
OL-0000326,O-202400109,P1022,Armario Aurora 120cm,Muebles,Armarios,2,860.87,30,516.52,1205.22,21
OL-0000327,O-202400109,P1021,"Bombilla Brisa ""Star""",Iluminación,Bombillas,1,311.45,25,77.86,233.59,10
OL-0000328,O-202400109,P1074,Sábana Vintage Pack 4,Textil hogar,Sábanas,1,92.44,25,23.11,69.33,21
OL-0000329,O-202400110,P1011,Vela Eco ★,Decoración,Velas,0,96.23,15,0.00,0.00,21
OL-0000330,O-202400110,P1016,"Aplique Élite ""Star""",Iluminación,Apliques,1,280.99,10,28.10,252.89,21
OL-0000331,O-202400111,P1082,Vela Vintage ★,Decoración,Velas,1,213.67,10,21.37,192.30,10
OL-0000332,O-202400111,P1053,"Aplique Nórdico ""Star""",Iluminación,,1,210.07,,,210.07,10
OL-0000333,O-202400112,P1063,Armario Brisa 160cm,Muebles,Armarios,1,426.52,10,"42,65",383.87,21
OL-0000334,O-202400113,P1049,"Lámparas techo Boreal ""Star""",Iluminación,Lámparas techo,2,361.04,,,722.08,21
OL-0000335,O-202400114, P1034,Jarrone Atlas ★,Decoración,Jarrones,3,293.76,25,220.32,660.96,21
OL-0000336,O-202400115,P1099,Figura Eco ★,Decoración,Figuras,1,183.90,,,183.90,10
OL-0000337,O-202400115,P1096,Figura Vintage ★,Decoración,Figuras,2,,,,"281,04",21
OL-0000338,O-202400115,P1088,Espejo Élite ★,Decoración,Espejos,1,142.67,,,142.67,10
OL-0000339,O-202400115,P1043,Cama Sol 3 plazas,Muebles,Camas,2,876.13,15,262.84,1489.42,21
OL-0000340,O-202400116,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,2,81.98,0,0.00,163.96,10
OL-0000341,O-202400116,p1005,Producto desconocido,,,1,763.61,-5,-38.18,802,21
OL-0000342,O-202400116,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,1,"81,61",25,20.40,61.21,21
OL-0000343,O-202400117,P9999,,N/A,,1,919.28,,,919.28,21
OL-0000344,O-202400117,P1029,Figura Luna ★,Decoración,Figuras,0,51.67,20,0.00,"0,00",21
OL-0000345,O-202400117,P1041,Vela Luna ★,Decoración,Velas,1,119.83,0,0.00,119.83,10
OL-0000346,O-202400118,P1020,Alfombra Zen 200x300,Textil hogar,Alfombras,1,"105,36",5,5.27,"100,09",21
OL-0000347,O-202400118,P1000,Sofá Aurora 160cm,Muebles,Sofás,1,221.28,30,"66,38",154.90,21
OL-0000348,O-202400119,P1083,"Aplique Aurora ""Star""",Iluminación,,1,409.37,,,409.37,21
OL-0000349,O-202400119,P1008,"Bombilla Nórdico ""Star""",Iluminación,,1,29.61,10,2.96,€26.65,10
OL-0000350,O-202400119,P1082,Vela Vintage ★,Decoración,Velas,1,210.65,15,31.60,179.05,21
OL-0000351,O-202400120,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,2,85.82,5,9,163.06,10
OL-0000352,O-202400120,P1001,Cuadro Atlas ★,Decoración,Cuadros,1,30.24,0,0.00,30.24,10
OL-0000353,O-202400120,P1090,Armario Sol XL,Muebles,Armarios,1,1131.09,30,339.33,791.76,21
OL-0000354,O-202400121,P1068,"Lámparas mesa Minimal ""Star""",Iluminación,Lámparas mesa,2,48.39,,,96.78,10
OL-0000355,O-202400122,P1091,"Bombilla Eco ""Star""",Iluminación,,1,397.17,20,79.43,317.74,10
OL-0000356,O-202400122,P1085,Sofá Boreal Compact,Muebles,Sofás,1,,20,€211.31,845.23,21
OL-0000357,O-202400123,P1024,Cojine Vintage ★,Decoración,Cojines,4,"169,55",,,678.20,10
OL-0000358,O-202400123,P1063,Armario Brisa 160cm,Muebles,Armarios,3,424.23,30,381.81,"890,88",21
OL-0000359,O-202400123,P1010,Cama Sol Compact,Muebles,Camas,0,901,,,"0,00",21
OL-0000360,O-202400123,P1029,Figura Luna ★,Decoración,Figuras,2,48.49,,,96.98,10
OL-0000361,O-202400124,P1049,"Lámparas techo Boreal ""Star""",Iluminación,Lámparas techo,1,€365.73,,,"365,73",10
OL-0000362,O-202400124,P9999,Producto desconocido,,,3,716.05,-5,-107.41,2255.56,21
OL-0000363,O-202400124,P1000,Sofá Aurora 160cm,Muebles,Sofás,1,204.88,,,"204,88",21
OL-0000364,O-202400124,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,3,85,0,0.00,256.26,21
OL-0000365,O-202400124,P1097,Sofá Eco 120cm,Muebles,Sofás,1,"760,63",5,"38,03",722.60,21
OL-0000366,O-202400125,P1057,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,2,"130,65",,,261,10
OL-0000367,O-202400125,P1077,"Aplique Atlas ""Star""",Iluminación,Apliques,1,200.22,5,10.01,190.21,10
OL-0000368,O-202400125,P1071,"Bombilla Aurora ""Star""",Iluminación,Bombillas,1,125.18,,,125.18,21
OL-0000369,O-202400125, P1062,Sábana Brisa Pack 4,Textil hogar,Sábanas,1,202.38,10,"20,24",182.14,21
OL-0000370,O-202400126,p1069,Sofá Zen 120cm,Muebles,Sofás,1,473.35,30,142.00,€331.35,21
OL-0000371,O-202400127,SKU-1019,Vela Aurora ★,Decoración,Velas,1,46.01,30,13.80,"32,21",10
OL-0000372,O-202400128,P1064,Estantería Minimal 120cm,Muebles,Estanterías,2,467.45,0,0.00,934.90,21
OL-0000373,O-202400129,P1080,Espejo Boreal ★,Decoración,Espejos,1,206.51,0,0.00,206.51,21
OL-0000374,O-202400129,P1083,"Aplique Aurora ""Star""",Iluminación,,1,372.58,15,55.89,317,21
OL-0000375,O-202400130,P1086,"Lámparas mesa Eco ""Star""",Iluminación,Lámparas mesa,2,"194,38",,,388.76,10
OL-0000376,O-202400130,P1031,Cama Nórdico 3 plazas,Muebles,Camas,0,1150.94,20,0.00,0.00,21
OL-0000377,O-202400130,P1042,Espejo Minimal ★,Decoración,Espejos,1,73.77,20,14.75,59.02,21
OL-0000378,O-202400131,p1005,,N/A,,1,695.95,,,695.95,21
OL-0000379,O-202400131,P1023,"Aplique Élite ""Star""",Iluminación,Apliques,1,138,110,151.53,-13.78,10
OL-0000380,O-202400131,,Producto desconocido,N/A,,1,"696,47",15,"104,47",592.00,21
OL-0000381,O-202400132,P1021,"Bombilla Brisa ""Star""",Iluminación,Bombillas,1,293.98,30,88.19,"205,79",10
OL-0000382,O-202400132,P1096,Figura Vintage ★,Decoración,Figuras,1,"141,31",10,14,127.18,10
OL-0000383,O-202400132,P1054,Figura Minimal ★,Decoración,Figuras,1,,10,"10,25","92,29",10
OL-0000384,O-202400132,P1040,Manta Boreal 140x200,Textil hogar,Mantas,1,"31,74",25,7.93,23.81,21
OL-0000385,O-202400132,P1054,Figura Minimal ★,Decoración,,1,103.45,,,103.45,21
OL-0000386,O-202400132,P1060,Cortina Luna 200x300,Textil hogar,Cortinas,1,51.76,10,5.18,46.58,21
OL-0000387,O-202400133,P1017,"Lámparas techo Zen ""Star""",Iluminación,Lámparas techo,1,61.15,5,3.06,€58.09,21
OL-0000388,O-202400133,P1030,Sofá Vintage XL,Muebles,Sofás,1,934.06,,,934.06,21
OL-0000389,O-202400134,P1035,Manta Brisa Set 2 uds,Textil hogar,Mantas,1,225.41,25,56.35,€169.06,21
OL-0000390,O-202400134,P1056,Cortina Luna Set 2 uds,Textil hogar,,1,"197,65",,,197.65,21
OL-0000391,O-202400134,SKU-1019,Vela Aurora ★,Decoración,Velas,1,"48,07",,,"48,07",21
OL-0000392,O-202400134,P1030,Sofá Vintage XL,Muebles,Sofás,1,1009.18,30,302.75,"706,43",21
OL-0000393,O-202400135,P1055,Cuadro Luna ★,Decoración,Cuadros,1,"129,46",,,129.46,10
OL-0000394,O-202400135,P1051,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,3,"22,29",20,13.37,53.50,21
OL-0000395,O-202400135,P1090,Armario Sol XL,Muebles,Armarios,2,1093.42,,,2186.84,21
OL-0000396,O-202400135,P1055,Cuadro Luna ★,Decoración,Cuadros,2,114.59,20,€45.84,183.34,10
OL-0000397,O-202400135, P1043,Cama Sol 3 plazas,Muebles,Camas,1,€912.95,,,912.95,21
OL-0000398,O-202400136,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,1,391.24,5,19.56,371.68,10
OL-0000399,O-202400136,P1049,"Lámparas techo Boreal ""Star""",Iluminación,Lámparas techo,1,348.32,,,348.32,10
OL-0000400,O-202400136,P1072,"Aplique Aurora ""Star""",Iluminación,Apliques,2,€219.58,5,21.96,"417,20",10
OL-0000401,O-202400137,P1053,"Aplique Nórdico ""Star""",Iluminación,,2,221,110,486.02,€-44.18,10
OL-0000402,O-202400137,P1006,Cortina Élite 200x300,Textil hogar,Cortinas,1,€106.65,0,€0.00,106.65,21
OL-0000403,O-202400137,P1075,Cuadro Luna ★,Decoración,Cuadros,1,€31.39,15,"4,71","26,68",10
OL-0000404,O-202400137,P1024,Cojine Vintage ★,Decoración,Cojines,2,176.62,30,106,247.27,10
OL-0000405,O-202400138,P1085,Sofá Boreal Compact,Muebles,Sofás,1,,,,1176.87,21
OL-0000406,O-202400138,P1046,"Aplique Atlas ""Star""",Iluminación,Apliques,1,,25,85.75,,10
OL-0000407,O-202400138,P1028,Sábana Zen 90x200,Textil hogar,Sábanas,2,€65.43,,,130.86,21
OL-0000408,O-202400139,,Producto desconocido,,,2,912.23,10,182.45,1642.01,21
OL-0000409,O-202400139,P1046,"Aplique Atlas ""Star""",Iluminación,Apliques,1,350.92,5,"17,55","333,37",10
OL-0000410,O-202400140,P1035,Manta Brisa Set 2 uds,Textil hogar,Mantas,1,197.33,25,49.33,"148,00",21
OL-0000411,O-202400140, P1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,1,226.67,0,0.00,€226.67,21
OL-0000412,O-202400140,P1048,Mesa Minimal 160cm,Muebles,Mesas,1,487.88,,,487.88,21
OL-0000413,O-202400140,SKU-1019,Vela Aurora ★,Decoración,Velas,1,48.34,30,€14.50,33.84,10
OL-0000414,O-202400140,P1072,"Aplique Aurora ""Star""",Iluminación,Apliques,2,202.16,20,"80,86",€323.46,21
OL-0000415,O-202400141,P1074,Sábana Vintage Pack 4,Textil hogar,Sábanas,1,100.31,5,5.02,95.29,21
OL-0000416,O-202400141,P1002,Sábana Brisa 90x200,Textil hogar,Sábanas,1,176.01,,,176.01,21
OL-0000417,O-202400142,P1069,Sofá Zen 120cm,Muebles,Sofás,1,€533.58,15,80.04,"456,58",21
OL-0000418,O-202400142,P1099,Figura Eco ★,Decoración,Figuras,1,"185,88",,,185.88,21
OL-0000419,O-202400142,P1065,Sofá Atlas 3 plazas,Muebles,Sofás,2,"1036,08",30,€621.65,1450.51,21
OL-0000420,O-202400142,P1043,Cama Sol 3 plazas,Muebles,Camas,2,"868,01",20,347.20,1388.82,21
OL-0000421,O-202400143,P1060,Cortina Luna 200x300,Textil hogar,Cortinas,1,€58.17,,,58,21
OL-0000422,O-202400143,P1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,1,197.91,30,59,138.54,21
OL-0000423,O-202400144,P1045,Sofá Aurora 120cm,Muebles,Sofás,1,173.41,30,52.02,121,21
OL-0000424,O-202400144,P1027,Sábana Nórdico 140x200,Textil hogar,Sábanas,1,100.64,,,100.64,21
OL-0000425,O-202400145,P1090,Armario Sol XL,Muebles,Armarios,1,1203.62,,,€1203.62,21
OL-0000426,O-202400145,P1068,"Lámparas mesa Minimal ""Star""",Iluminación,Lámparas mesa,1,51.38,,,51.38,10
OL-0000427,O-202400145,P1062,Sábana Brisa Pack 4,Textil hogar,Sábanas,3,181.18,5,€27.18,516.36,21
OL-0000428,O-202400145,P1097,Sofá Eco 120cm,Muebles,Sofás,1,"785,96",15,€117.89,"668,07",21
OL-0000429,O-202400146,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,2,383.16,,,766.32,21
OL-0000430,O-202400147,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,1,"78,73",5,3.94,€74.79,21
OL-0000431,O-202400147,p1005,Producto desconocido,N/A,,1,670.09,15,100.51,569.58,21
OL-0000432,O-202400148,P1031,Cama Nórdico 3 plazas,Muebles,Camas,1,1075.58,,,1075.58,21
OL-0000433,O-202400148,P1096,Figura Vintage ★,Decoración,Figuras,1,133.80,25,33.45,100.35,10
OL-0000434,O-202400149,P1042,Espejo Minimal ★,Decoración,Espejos,3,72.81,,,218.43,10
OL-0000435,O-202400150,P1029,Figura Luna ★,Decoración,Figuras,1,50.67,5,2.53,48.14,10
OL-0000436,O-202400150, p1088,Espejo Élite ★,Decoración,Espejos,1,134.76,25,33.69,101.07,21
OL-0000437,O-202400151,P1010,Cama Sol Compact,Muebles,Camas,1,826.47,,,826.47,21
OL-0000438,O-202400151,P1016,"Aplique Élite ""Star""",Iluminación,Apliques,1,309.66,,,309.66,21
OL-0000439,O-202400151,P1023,"Aplique Élite ""Star""",Iluminación,Apliques,1,135.01,,,135.01,21
OL-0000440,O-202400152,P1004,Cama Sol 120cm,decoración,,1,1164.75,5,58.24,1106.51,21
OL-0000441,O-202400153,P1075,Cuadro Luna ★,Decoración,Cuadros,1,32.64,0,0.00,32.64,21
OL-0000442,O-202400153,P1023,"Aplique Élite ""Star""",Iluminación,Apliques,1,"135,02",,,135.02,10
OL-0000443,O-202400153,P1000,Sofá Aurora 160cm,Muebles,Sofás,1,"226,77",,,226.77,21
OL-0000444,O-202400153,P1081,"Bombilla Élite ""Star""",Iluminación,,1,365.84,15,54.88,"310,96",10
OL-0000445,O-202400154,P1031,Cama Nórdico 3 plazas,Muebles,Camas,1,1156.69,5,58,1098.86,21
OL-0000446,O-202400154,P1055,Cuadro Luna ★,Decoración,Cuadros,1,119.77,,,"119,77",10
OL-0000447,O-202400154,P1038,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,22.95,,,€22.95,10
OL-0000448,O-202400154,P1052,Cama Vintage 3 plazas,Muebles,Camas,1,695.31,,,695.31,21
OL-0000449,O-202400154,P1065,Sofá Atlas 3 plazas,Muebles,Sofás,1,999.64,25,249.91,749.73,21
OL-0000450,O-202400155,p1091,"Bombilla Eco ""Star""",Iluminación,Bombillas,1,357.24,30,107.17,"250,07",21
OL-0000451,O-202400155,P108Z,,N/A,,1,214.01,20,42.80,€171.21,21
OL-0000452,O-202400155,P1085,Sofá Boreal Compact,Muebles,Sofás,2,1134.45,25,567.23,1701.67,21
OL-0000453,O-202400155,P1021,"Bombilla Brisa ""Star""",Iluminación,Bombillas,1,,30,86.33,201.45,10
OL-0000454,O-202400155,P1026,Cuadro Vintage ★,Decoración,Cuadros,2,87.09,0,0.00,174.18,21
OL-0000455,O-202400156,P1036,Cortina Aurora 90x200,Textil hogar,Cortinas,1,26.07,,,"26,07",21
OL-0000456,O-202400156,P1004,Cama Sol 120cm,decoración,Camas,1,1162.33,20,232.47,929.86,21
OL-0000457,O-202400157,P1007,Figura Boreal ★,Decoración,Figuras,1,225.27,0,0.00,225.27,21
OL-0000458,O-202400157,P1012,Sábana Sol 140x200,Textil hogar,Sábanas,2,"7,86",20,3.14,12.58,21
OL-0000459,O-202400158,P1062,Sábana Brisa Pack 4,Textil hogar,Sábanas,3,191.89,30,€172.70,402.97,21
OL-0000460,O-202400159,P1014,Cuadro Zen ★,Decoración,,2,63.32,0,0.00,€126.64,10
OL-0000461,O-202400160,P1008,"Bombilla Nórdico ""Star""",Iluminación,Bombillas,1,"28,00",0,0.00,"35,66",10
OL-0000462,O-202400160,P1045,Sofá Aurora 120cm,Muebles,Sofás,1,€154.67,25,38.67,116.00,21
OL-0000463,O-202400160,P1018,Cojine Minimal ★,Decoración,Cojines,1,181.77,10,18.18,163.59,10
OL-0000464,O-202400160,P1048,Mesa Minimal 160cm,Muebles,,1,453.51,,,461.27,21
OL-0000465,O-202400160,P1012,Sábana Sol 140x200,Textil hogar,Sábanas,1,7.22,,,7.22,21
OL-0000466,O-202400161,P1041,Vela Luna ★,Decoración,Velas,1,€113.71,30,34.11,"79,60",21
OL-0000467,O-202400161,P1003,Espejo Atlas ★,Decoración,,1,244.17,,,"244,17",10
OL-0000468,O-202400161,p1005,,,,1,361.19,,,361.19,21
OL-0000469,O-202400162,P1012,Sábana Sol 140x200,Textil hogar,Sábanas,1,7.82,5,0.39,7.43,21
OL-0000470,O-202400162,P1077,"Aplique Atlas ""Star""",Iluminación,Apliques,2,207.39,5,€20.74,394.04,21
OL-0000471,O-202400163,p1073,Espejo Minimal ★,Decoración,Espejos,1,113.26,30,33.98,79.28,10
OL-0000472,O-202400163,P1038,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,19.97,15,3.00,16.97,21
OL-0000473,O-202400164,P1028,Sábana Zen 90x200,Textil hogar,Sábanas,1,"70,70",5,3.54,67.16,21
OL-0000474,O-202400164,P1063,Armario Brisa 160cm,Muebles,Armarios,2,405.72,10,"81,14",730.30,21
OL-0000475,O-202400164,P1043,Cama Sol 3 plazas,Muebles,Camas,1,894.42,0,0.00,894.42,21
OL-0000476,O-202400164,P1097,Sofá Eco 120cm,Muebles,Sofás,1,799.06,,,799.06,21
